cod_produto,produto,valor_venda,custo_produto,lucro,nota_fiscal,email_cliente,data_criacao_pedido,data_venda,estado,tamanho,canal_venda,forma_pagamento,quantidade
2569,Tenis Esportivo,323.18,132.9,190.28,51569,cliente1569@email.com,2026-01-31,2026-02-05,SC,G,Loja,Cartao,2
2570,Regata Esportiva,203.56,99.57,103.99,51570,cliente1570@email.com,2026-03-01,2026-03-06,SP,GG,Loja,Cartao,5
2571,Tenis Corrida,256.71,169.03,87.68,51571,cliente1571@email.com,2026-01-15,2026-01-17,SC,41,Online,Pix,2
2572,Tenis Casual,283.86,181.87,101.99,51572,cliente1572@email.com,2026-01-30,2026-02-02,CE,GG,Online,Pix,3
2573,Tenis Esportivo,325.21,184.41,140.8,51573,cliente1573@email.com,2026-03-25,2026-03-25,PR,40,Online,Boleto,5
2574,Tenis Corrida,263.86,149.98,113.88,51574,cliente1574@email.com,2026-01-02,2026-01-07,GO,39,Online,Pix,2
2575,Regata Esportiva,200.16,129.7,70.46,51575,cliente1575@email.com,2026-01-15,2026-01-19,MG,P,Loja,Pix,5
2576,Calca Jeans,361.1,163.7,197.4,51576,cliente1576@email.com,2026-01-17,2026-01-22,SC,38,Loja,Boleto,3
2577,Camiseta Basica,150.71,98.32,52.39,51577,cliente1577@email.com,2026-01-26,2026-01-31,PE,GG,Online,Cartao,2
2578,Tenis Esportivo,254.96,128.85,126.11,51578,cliente1578@email.com,2026-03-26,2026-03-31,PE,43,Loja,Pix,5
2579,Blusa Moletom,256.48,137.58,118.9,51579,cliente1579@email.com,2026-01-06,2026-01-06,PR,42,Loja,Boleto,2
2580,Blusa Moletom,306.31,163.57,142.74,51580,cliente1580@email.com,2026-04-28,2026-05-03,RS,42,Online,Pix,4
2581,Tenis Casual,343.1,168.63,174.47,51581,cliente1581@email.com,2026-03-15,2026-03-16,MG,41,Loja,Pix,5
2582,Tenis Casual,279.9,160.19,119.71,51582,cliente1582@email.com,2026-02-16,2026-02-20,PE,40,Online,Boleto,4
2583,Tenis Esportivo,123.62,74.76,48.86,51583,cliente1583@email.com,2026-03-13,2026-03-16,CE,P,Online,Cartao,5
2584,Bermuda,85.38,39.52,45.86,51584,cliente1584@email.com,2026-03-12,2026-03-14,RJ,G,Online,Boleto,2
2585,Camiseta Basica,178.41,88.43,89.98,51585,cliente1585@email.com,2026-03-15,2026-03-18,GO,39,Loja,Boleto,1
2586,Tenis Esportivo,55.58,25.88,29.7,51586,cliente1586@email.com,2026-04-17,2026-04-20,SC,40,Online,Cartao,3
2587,Camiseta Basica,327.99,191.23,136.76,51587,cliente1587@email.com,2026-03-23,2026-03-24,PR,38,Loja,Cartao,4
2588,Blusa Moletom,297.96,144.13,153.83,51588,cliente1588@email.com,2026-04-12,2026-04-14,RJ,39,Online,Pix,1
2589,Blusa Moletom,77.52,49.88,27.64,51589,cliente1589@email.com,2026-02-20,2026-02-24,GO,GG,Loja,Boleto,4
2590,Tenis Casual,289.4,159.19,130.21,51590,cliente1590@email.com,2026-04-02,2026-04-05,SP,42,Online,Cartao,4
2591,Camiseta Basica,116.73,68.37,48.36,51591,cliente1591@email.com,2026-03-22,2026-03-24,SP,38,Online,Boleto,4
2592,Bermuda,337.54,170.7,166.84,51592,cliente1592@email.com,2026-04-13,2026-04-13,PE,42,Loja,Pix,5
2593,Tenis Casual,316.29,158.09,158.2,51593,cliente1593@email.com,2026-04-01,2026-04-05,RJ,M,Online,Boleto,4
2594,Tenis Esportivo,142.93,93.35,49.58,51594,cliente1594@email.com,2026-02-25,2026-02-28,PE,39,Online,Cartao,3
2595,Tenis Corrida,79.2,55.02,24.18,51595,cliente1595@email.com,2026-02-07,2026-02-08,RJ,40,Loja,Pix,3
2596,Bermuda,159.73,107.75,51.98,51596,cliente1596@email.com,2026-03-17,2026-03-19,GO,GG,Loja,Pix,5
2597,Tenis Corrida,94.0,42.73,51.27,51597,cliente1597@email.com,2026-02-19,2026-02-24,RJ,40,Loja,Boleto,1
2598,Calca Jeans,86.7,35.46,51.24,51598,cliente1598@email.com,2026-03-30,2026-04-01,SP,G,Loja,Pix,3
2599,Calca Jeans,80.4,32.93,47.47,51599,cliente1599@email.com,2026-02-06,2026-02-06,BA,40,Loja,Pix,3
2600,Blusa Moletom,271.68,183.55,88.13,51600,cliente1600@email.com,2026-01-07,2026-01-08,PR,39,Loja,Boleto,3
2601,Camiseta Basica,338.68,149.75,188.93,51601,cliente1601@email.com,2026-02-15,2026-02-17,PE,42,Online,Pix,4
2602,Regata Esportiva,215.66,127.67,87.99,51602,cliente1602@email.com,2026-01-13,2026-01-13,RJ,39,Loja,Cartao,4
2603,Calca Jeans,116.67,49.53,67.14,51603,cliente1603@email.com,2026-01-08,2026-01-10,GO,38,Loja,Cartao,3
2604,Camiseta Basica,180.83,74.84,105.99,51604,cliente1604@email.com,2026-01-27,2026-01-27,BA,39,Online,Boleto,3
2605,Tenis Corrida,247.86,106.83,141.03,51605,cliente1605@email.com,2026-01-20,2026-01-25,RJ,P,Online,Boleto,1
2606,Regata Esportiva,264.84,168.42,96.42,51606,cliente1606@email.com,2026-03-30,2026-03-31,PR,G,Online,Boleto,1
2607,Tenis Esportivo,371.93,256.69,115.24,51607,cliente1607@email.com,2026-03-31,2026-04-05,BA,38,Online,Cartao,1
2608,Bermuda,123.87,84.3,39.57,51608,cliente1608@email.com,2026-03-31,2026-04-02,GO,42,Loja,Pix,4
2609,Bermuda,247.86,162.46,85.4,51609,cliente1609@email.com,2026-03-08,2026-03-09,SC,40,Loja,Cartao,3
2610,Tenis Casual,192.65,119.7,72.95,51610,cliente1610@email.com,2026-02-13,2026-02-17,GO,42,Online,Pix,4
2611,Camiseta Basica,375.89,206.23,169.66,51611,cliente1611@email.com,2026-03-20,2026-03-25,CE,40,Online,Pix,2
2612,Bermuda,238.03,147.26,90.77,51612,cliente1612@email.com,2026-01-15,2026-01-15,GO,M,Loja,Pix,3
2613,Tenis Esportivo,167.48,70.02,97.46,51613,cliente1613@email.com,2026-01-06,2026-01-08,GO,43,Loja,Pix,2
2614,Bermuda,369.86,185.5,184.36,51614,cliente1614@email.com,2026-04-30,2026-05-05,BA,40,Online,Pix,2
2615,Bermuda,327.48,196.11,131.37,51615,cliente1615@email.com,2026-01-16,2026-01-21,BA,M,Online,Boleto,4
2616,Tenis Esportivo,368.71,210.32,158.39,51616,cliente1616@email.com,2026-03-18,2026-03-23,RJ,P,Loja,Cartao,2
2617,Tenis Corrida,301.94,211.15,90.79,51617,cliente1617@email.com,2026-01-14,2026-01-14,RJ,39,Online,Boleto,1
2618,Regata Esportiva,236.68,131.32,105.36,51618,cliente1618@email.com,2026-03-18,2026-03-21,GO,G,Loja,Cartao,4
2619,Blusa Moletom,239.49,126.03,113.46,51619,cliente1619@email.com,2026-04-20,2026-04-20,MG,38,Online,Cartao,3
2620,Tenis Corrida,274.76,153.5,121.26,51620,cliente1620@email.com,2026-01-16,2026-01-16,SC,39,Online,Pix,1
2621,Calca Jeans,367.89,182.12,185.77,51621,cliente1621@email.com,2026-02-08,2026-02-12,RS,M,Online,Cartao,3
2622,Calca Jeans,135.07,59.33,75.74,51622,cliente1622@email.com,2026-01-27,2026-01-27,SC,GG,Loja,Pix,3
2623,Regata Esportiva,309.94,176.39,133.55,51623,cliente1623@email.com,2026-01-03,2026-01-07,GO,G,Online,Boleto,4
2624,Bermuda,127.89,85.86,42.03,51624,cliente1624@email.com,2026-02-22,2026-02-25,PE,P,Online,Boleto,4
2625,Regata Esportiva,249.74,161.76,87.98,51625,cliente1625@email.com,2026-04-11,2026-04-11,RS,P,Online,Cartao,1
2626,Tenis Casual,397.0,190.13,206.87,51626,cliente1626@email.com,2026-03-12,2026-03-17,PE,41,Loja,Pix,2
2627,Tenis Casual,249.76,139.8,109.96,51627,cliente1627@email.com,2026-04-06,2026-04-06,RS,39,Online,Pix,1
2628,Tenis Corrida,114.79,68.01,46.78,51628,cliente1628@email.com,2026-02-21,2026-02-21,CE,39,Loja,Pix,4
2629,Camiseta Basica,243.53,113.44,130.09,51629,cliente1629@email.com,2026-01-23,2026-01-24,MG,GG,Loja,Boleto,4
2630,Blusa Moletom,289.75,202.17,87.58,51630,cliente1630@email.com,2026-04-22,2026-04-24,SP,P,Online,Pix,2
2631,Blusa Moletom,134.84,69.02,65.82,51631,cliente1631@email.com,2026-04-10,2026-04-11,PR,41,Loja,Pix,1
2632,Camiseta Basica,127.52,71.37,56.15,51632,cliente1632@email.com,2026-01-23,2026-01-24,RS,41,Loja,Cartao,4
2633,Blusa Moletom,281.01,138.71,142.3,51633,cliente1633@email.com,2026-01-26,2026-01-26,BA,43,Loja,Pix,4
2634,Tenis Esportivo,113.82,67.16,46.66,51634,cliente1634@email.com,2026-03-04,2026-03-07,MG,P,Loja,Boleto,2
2635,Blusa Moletom,125.9,54.44,71.46,51635,cliente1635@email.com,2026-03-09,2026-03-09,SC,39,Loja,Pix,1
2636,Tenis Casual,255.33,129.39,125.94,51636,cliente1636@email.com,2026-03-16,2026-03-20,SP,41,Loja,Pix,2
2637,Blusa Moletom,354.24,157.03,197.21,51637,cliente1637@email.com,2026-01-15,2026-01-19,CE,41,Loja,Pix,5
2638,Calca Jeans,233.94,140.99,92.95,51638,cliente1638@email.com,2026-01-21,2026-01-22,RJ,38,Loja,Pix,4
2639,Regata Esportiva,257.09,154.02,103.07,51639,cliente1639@email.com,2026-02-28,2026-03-01,BA,40,Online,Pix,4
2640,Regata Esportiva,81.02,36.26,44.76,51640,cliente1640@email.com,2026-02-11,2026-02-15,BA,40,Online,Boleto,3
2641,Tenis Corrida,196.16,87.04,109.12,51641,cliente1641@email.com,2026-01-03,2026-01-03,RS,39,Online,Cartao,1
2642,Calca Jeans,55.5,34.94,20.56,51642,cliente1642@email.com,2026-03-15,2026-03-18,SP,40,Loja,Cartao,4
2643,Regata Esportiva,90.49,38.03,52.46,51643,cliente1643@email.com,2026-01-07,2026-01-11,MG,38,Online,Boleto,5
2644,Calca Jeans,297.25,183.45,113.8,51644,cliente1644@email.com,2026-03-18,2026-03-20,BA,42,Loja,Boleto,3
2645,Tenis Casual,251.14,108.01,143.13,51645,cliente1645@email.com,2026-01-18,2026-01-21,CE,G,Loja,Boleto,5
2646,Bermuda,79.35,39.81,39.54,51646,cliente1646@email.com,2026-02-18,2026-02-23,RS,38,Loja,Cartao,4
2647,Camiseta Basica,397.54,174.17,223.37,51647,cliente1647@email.com,2026-03-04,2026-03-07,RS,39,Online,Cartao,3
2648,Tenis Casual,211.02,101.98,109.04,51648,cliente1648@email.com,2026-04-11,2026-04-14,MG,42,Online,Pix,1
2649,Blusa Moletom,254.05,111.11,142.94,51649,cliente1649@email.com,2026-01-03,2026-01-07,SP,40,Loja,Pix,5
2650,Blusa Moletom,212.19,113.42,98.77,51650,cliente1650@email.com,2026-04-20,2026-04-25,GO,43,Loja,Pix,2
2651,Regata Esportiva,398.16,170.49,227.67,51651,cliente1651@email.com,2026-03-23,2026-03-26,RS,40,Online,Boleto,2
2652,Camiseta Basica,303.9,182.78,121.12,51652,cliente1652@email.com,2026-03-18,2026-03-18,RJ,41,Online,Cartao,4
2653,Calca Jeans,319.66,222.01,97.65,51653,cliente1653@email.com,2026-01-10,2026-01-12,SP,38,Online,Boleto,3
2654,Regata Esportiva,85.11,51.6,33.51,51654,cliente1654@email.com,2026-05-01,2026-05-01,BA,P,Online,Cartao,4
2655,Blusa Moletom,295.3,184.79,110.51,51655,cliente1655@email.com,2026-01-07,2026-01-07,PR,38,Loja,Boleto,2
2656,Tenis Casual,65.92,42.32,23.6,51656,cliente1656@email.com,2026-03-06,2026-03-08,BA,G,Online,Boleto,4
2657,Tenis Esportivo,158.01,70.15,87.86,51657,cliente1657@email.com,2026-02-03,2026-02-04,PR,42,Online,Cartao,1
2658,Calca Jeans,191.03,129.95,61.08,51658,cliente1658@email.com,2026-04-05,2026-04-09,MG,39,Loja,Cartao,1
2659,Camiseta Basica,299.67,205.02,94.65,51659,cliente1659@email.com,2026-02-17,2026-02-17,PR,38,Loja,Pix,4
2660,Tenis Esportivo,337.52,145.36,192.16,51660,cliente1660@email.com,2026-02-18,2026-02-23,SP,40,Loja,Boleto,5
2661,Regata Esportiva,128.64,77.95,50.69,51661,cliente1661@email.com,2026-04-13,2026-04-16,PR,40,Online,Cartao,3
2662,Tenis Casual,128.45,77.72,50.73,51662,cliente1662@email.com,2026-02-25,2026-02-28,MG,GG,Online,Pix,2
2663,Calca Jeans,76.3,48.86,27.44,51663,cliente1663@email.com,2026-02-04,2026-02-06,GO,43,Loja,Pix,1
2664,Bermuda,79.38,38.38,41.0,51664,cliente1664@email.com,2026-02-02,2026-02-03,RS,43,Online,Pix,5
2665,Tenis Esportivo,65.26,41.32,23.94,51665,cliente1665@email.com,2026-04-22,2026-04-26,MG,38,Online,Boleto,5
2666,Bermuda,364.13,240.54,123.59,51666,cliente1666@email.com,2026-01-17,2026-01-17,CE,39,Online,Cartao,2
2667,Tenis Corrida,87.91,45.32,42.59,51667,cliente1667@email.com,2026-02-07,2026-02-09,PR,43,Loja,Pix,5
2668,Regata Esportiva,158.01,87.36,70.65,51668,cliente1668@email.com,2026-01-09,2026-01-11,GO,38,Online,Pix,3
2669,Camiseta Basica,109.31,64.24,45.07,51669,cliente1669@email.com,2026-04-29,2026-05-01,SC,40,Loja,Pix,3
2670,Tenis Esportivo,309.4,208.77,100.63,51670,cliente1670@email.com,2026-01-13,2026-01-13,RJ,39,Online,Boleto,2
2671,Tenis Casual,359.24,243.21,116.03,51671,cliente1671@email.com,2026-02-21,2026-02-23,MG,40,Loja,Boleto,4
2672,Tenis Esportivo,119.84,80.11,39.73,51672,cliente1672@email.com,2026-03-27,2026-03-31,BA,39,Loja,Cartao,2
2673,Bermuda,196.74,104.03,92.71,51673,cliente1673@email.com,2026-03-29,2026-03-29,SP,M,Online,Boleto,3
2674,Calca Jeans,236.47,125.74,110.73,51674,cliente1674@email.com,2026-01-02,2026-01-06,RS,43,Online,Cartao,5
2675,Bermuda,228.19,151.86,76.33,51675,cliente1675@email.com,2026-01-11,2026-01-14,MG,M,Loja,Cartao,1
2676,Tenis Casual,140.41,63.15,77.26,51676,cliente1676@email.com,2026-02-07,2026-02-08,GO,38,Online,Cartao,4
2677,Tenis Corrida,113.93,76.07,37.86,51677,cliente1677@email.com,2026-04-15,2026-04-20,SP,42,Online,Cartao,5
2678,Regata Esportiva,212.23,123.36,88.87,51678,cliente1678@email.com,2026-03-08,2026-03-11,SP,P,Loja,Cartao,3
2679,Camiseta Basica,92.92,51.94,40.98,51679,cliente1679@email.com,2026-02-23,2026-02-25,RJ,M,Loja,Pix,2
2680,Blusa Moletom,297.15,150.69,146.46,51680,cliente1680@email.com,2026-02-14,2026-02-18,SC,42,Loja,Cartao,4
2681,Tenis Casual,206.02,86.84,119.18,51681,cliente1681@email.com,2026-01-19,2026-01-21,RJ,M,Loja,Cartao,3
2682,Tenis Casual,258.8,171.62,87.18,51682,cliente1682@email.com,2026-03-02,2026-03-03,PE,41,Loja,Boleto,3
2683,Regata Esportiva,161.16,92.94,68.22,51683,cliente1683@email.com,2026-03-23,2026-03-24,SC,40,Online,Boleto,2
2684,Tenis Esportivo,387.62,262.25,125.37,51684,cliente1684@email.com,2026-02-10,2026-02-13,CE,43,Online,Pix,3
2685,Bermuda,71.43,45.9,25.53,51685,cliente1685@email.com,2026-03-28,2026-04-02,BA,40,Loja,Boleto,3
2686,Tenis Esportivo,112.95,69.86,43.09,51686,cliente1686@email.com,2026-01-27,2026-01-27,SC,41,Loja,Boleto,1
2687,Tenis Casual,104.62,61.23,43.39,51687,cliente1687@email.com,2026-03-17,2026-03-19,SP,39,Online,Cartao,3
2688,Bermuda,308.41,130.96,177.45,51688,cliente1688@email.com,2026-02-12,2026-02-14,BA,40,Loja,Boleto,2
2689,Tenis Esportivo,148.36,69.09,79.27,51689,cliente1689@email.com,2026-01-26,2026-01-27,MG,38,Online,Pix,4
2690,Camiseta Basica,312.77,135.27,177.5,51690,cliente1690@email.com,2026-04-08,2026-04-10,GO,40,Online,Cartao,5
2691,Blusa Moletom,210.55,108.24,102.31,51691,cliente1691@email.com,2026-02-07,2026-02-07,RJ,G,Online,Pix,2
2692,Bermuda,328.64,220.69,107.95,51692,cliente1692@email.com,2026-03-29,2026-03-30,BA,40,Online,Boleto,5
2693,Blusa Moletom,148.89,74.64,74.25,51693,cliente1693@email.com,2026-01-13,2026-01-13,RJ,39,Online,Cartao,2
2694,Camiseta Basica,361.35,176.06,185.29,51694,cliente1694@email.com,2026-03-21,2026-03-23,RJ,41,Online,Pix,5
2695,Tenis Corrida,129.59,67.68,61.91,51695,cliente1695@email.com,2026-02-16,2026-02-17,BA,38,Online,Cartao,3
2696,Blusa Moletom,155.86,71.32,84.54,51696,cliente1696@email.com,2026-01-22,2026-01-27,PE,P,Loja,Pix,1
2697,Tenis Corrida,391.79,232.59,159.2,51697,cliente1697@email.com,2026-02-01,2026-02-01,RJ,P,Loja,Pix,2
2698,Camiseta Basica,250.77,161.99,88.78,51698,cliente1698@email.com,2026-03-31,2026-04-05,RS,40,Loja,Boleto,2
2699,Tenis Corrida,167.69,87.77,79.92,51699,cliente1699@email.com,2026-04-19,2026-04-22,SP,P,Loja,Boleto,2
2700,Blusa Moletom,61.46,37.38,24.08,51700,cliente1700@email.com,2026-04-27,2026-04-30,SP,41,Online,Cartao,1
2701,Calca Jeans,387.62,266.06,121.56,51701,cliente1701@email.com,2026-02-27,2026-03-02,SC,P,Loja,Boleto,3
2702,Bermuda,50.21,24.19,26.02,51702,cliente1702@email.com,2026-04-26,2026-04-30,CE,39,Online,Cartao,2
2703,Regata Esportiva,328.88,191.74,137.14,51703,cliente1703@email.com,2026-03-07,2026-03-08,GO,M,Loja,Cartao,5
2704,Tenis Corrida,388.9,251.55,137.35,51704,cliente1704@email.com,2026-02-01,2026-02-04,SC,43,Online,Boleto,3
2705,Calca Jeans,331.82,163.38,168.44,51705,cliente1705@email.com,2026-03-09,2026-03-10,SP,40,Loja,Pix,4
2706,Tenis Esportivo,253.87,136.32,117.55,51706,cliente1706@email.com,2026-01-16,2026-01-16,CE,P,Online,Pix,2
2707,Tenis Corrida,85.21,41.52,43.69,51707,cliente1707@email.com,2026-02-09,2026-02-09,RS,42,Loja,Boleto,1
2708,Blusa Moletom,79.06,37.12,41.94,51708,cliente1708@email.com,2026-01-02,2026-01-02,GO,P,Online,Boleto,3
2709,Bermuda,201.65,140.47,61.18,51709,cliente1709@email.com,2026-02-18,2026-02-22,PE,G,Loja,Cartao,5
2710,Regata Esportiva,242.87,146.44,96.43,51710,cliente1710@email.com,2026-02-01,2026-02-01,RJ,40,Loja,Cartao,2
2711,Blusa Moletom,296.51,169.41,127.1,51711,cliente1711@email.com,2026-04-10,2026-04-10,RJ,40,Loja,Cartao,5
2712,Tenis Esportivo,225.97,134.74,91.23,51712,cliente1712@email.com,2026-03-27,2026-03-31,BA,40,Loja,Pix,5
2713,Tenis Corrida,295.29,191.96,103.33,51713,cliente1713@email.com,2026-04-18,2026-04-23,CE,43,Online,Pix,5
2714,Tenis Casual,128.67,54.25,74.42,51714,cliente1714@email.com,2026-01-03,2026-01-06,PE,M,Loja,Boleto,3
2715,Tenis Casual,245.01,147.84,97.17,51715,cliente1715@email.com,2026-01-14,2026-01-16,GO,39,Loja,Pix,2
2716,Tenis Casual,237.79,108.06,129.73,51716,cliente1716@email.com,2026-04-20,2026-04-22,PE,39,Loja,Pix,2
2717,Tenis Esportivo,199.97,138.46,61.51,51717,cliente1717@email.com,2026-04-08,2026-04-12,GO,M,Online,Cartao,4
2718,Calca Jeans,353.83,209.82,144.01,51718,cliente1718@email.com,2026-01-27,2026-01-28,CE,41,Loja,Cartao,2
2719,Tenis Esportivo,177.59,76.58,101.01,51719,cliente1719@email.com,2026-04-04,2026-04-07,SC,42,Online,Boleto,3
2720,Blusa Moletom,225.04,140.35,84.69,51720,cliente1720@email.com,2026-03-10,2026-03-15,PR,G,Loja,Boleto,3
2721,Tenis Casual,227.86,128.72,99.14,51721,cliente1721@email.com,2026-03-02,2026-03-05,RJ,39,Online,Cartao,2
2722,Tenis Corrida,97.46,65.41,32.05,51722,cliente1722@email.com,2026-02-01,2026-02-01,RJ,41,Online,Pix,1
2723,Regata Esportiva,342.89,183.27,159.62,51723,cliente1723@email.com,2026-02-25,2026-02-28,PE,GG,Online,Boleto,3
2724,Tenis Casual,352.83,211.67,141.16,51724,cliente1724@email.com,2026-03-15,2026-03-18,PR,GG,Online,Cartao,5
2725,Camiseta Basica,307.35,132.41,174.94,51725,cliente1725@email.com,2026-01-24,2026-01-28,PR,38,Online,Cartao,1
2726,Regata Esportiva,231.99,136.93,95.06,51726,cliente1726@email.com,2026-03-30,2026-04-02,RJ,43,Loja,Boleto,1
2727,Blusa Moletom,205.32,103.75,101.57,51727,cliente1727@email.com,2026-02-14,2026-02-15,CE,41,Loja,Cartao,5
2728,Tenis Esportivo,370.19,255.52,114.67,51728,cliente1728@email.com,2026-02-14,2026-02-15,PE,GG,Loja,Cartao,2
2729,Blusa Moletom,55.86,37.79,18.07,51729,cliente1729@email.com,2026-03-13,2026-03-16,BA,40,Online,Cartao,4
2730,Regata Esportiva,303.02,139.1,163.92,51730,cliente1730@email.com,2026-01-10,2026-01-12,PE,G,Loja,Cartao,4
2731,Blusa Moletom,301.86,195.1,106.76,51731,cliente1731@email.com,2026-02-21,2026-02-23,SC,38,Loja,Cartao,5
2732,Regata Esportiva,245.49,129.55,115.94,51732,cliente1732@email.com,2026-02-04,2026-02-04,GO,G,Online,Pix,2
2733,Blusa Moletom,69.02,47.31,21.71,51733,cliente1733@email.com,2026-01-12,2026-01-15,MG,GG,Loja,Pix,2
2734,Bermuda,370.71,197.02,173.69,51734,cliente1734@email.com,2026-01-28,2026-02-02,MG,39,Online,Cartao,1
2735,Calca Jeans,138.49,81.83,56.66,51735,cliente1735@email.com,2026-04-07,2026-04-10,BA,42,Online,Pix,5
2736,Tenis Corrida,311.26,205.08,106.18,51736,cliente1736@email.com,2026-04-27,2026-05-01,BA,GG,Online,Boleto,5
2737,Regata Esportiva,297.13,176.7,120.43,51737,cliente1737@email.com,2026-04-13,2026-04-15,BA,42,Loja,Pix,2
2738,Regata Esportiva,287.06,144.03,143.03,51738,cliente1738@email.com,2026-04-29,2026-05-03,SC,P,Online,Boleto,2
2739,Bermuda,96.86,53.42,43.44,51739,cliente1739@email.com,2026-04-18,2026-04-20,RJ,38,Loja,Cartao,1
2740,Bermuda,286.61,192.95,93.66,51740,cliente1740@email.com,2026-04-04,2026-04-07,SC,G,Online,Cartao,3
2741,Bermuda,367.06,226.6,140.46,51741,cliente1741@email.com,2026-02-02,2026-02-07,RS,G,Online,Pix,2
2742,Tenis Esportivo,127.05,64.22,62.83,51742,cliente1742@email.com,2026-04-08,2026-04-12,SC,P,Loja,Boleto,5
2743,Calca Jeans,366.01,204.79,161.22,51743,cliente1743@email.com,2026-03-20,2026-03-20,BA,39,Loja,Boleto,2
2744,Tenis Esportivo,101.09,54.97,46.12,51744,cliente1744@email.com,2026-02-17,2026-02-17,RJ,G,Online,Pix,4
2745,Camiseta Basica,322.42,164.88,157.54,51745,cliente1745@email.com,2026-01-06,2026-01-11,RS,42,Online,Cartao,4
2746,Tenis Esportivo,177.51,116.58,60.93,51746,cliente1746@email.com,2026-02-10,2026-02-10,SP,40,Loja,Cartao,1
2747,Blusa Moletom,268.56,177.3,91.26,51747,cliente1747@email.com,2026-03-08,2026-03-10,PE,38,Online,Pix,3
2748,Calca Jeans,242.68,152.85,89.83,51748,cliente1748@email.com,2026-01-14,2026-01-16,CE,P,Loja,Pix,1
2749,Tenis Casual,246.05,107.93,138.12,51749,cliente1749@email.com,2026-04-03,2026-04-05,RJ,GG,Online,Cartao,4
2750,Camiseta Basica,278.85,182.02,96.83,51750,cliente1750@email.com,2026-01-02,2026-01-07,RS,G,Loja,Pix,1
2751,Camiseta Basica,205.08,101.35,103.73,51751,cliente1751@email.com,2026-04-16,2026-04-19,RS,39,Online,Pix,1
2752,Tenis Corrida,210.86,142.86,68.0,51752,cliente1752@email.com,2026-02-07,2026-02-12,GO,39,Online,Cartao,3
2753,Camiseta Basica,107.59,75.02,32.57,51753,cliente1753@email.com,2026-03-27,2026-03-27,BA,41,Loja,Boleto,2
2754,Regata Esportiva,213.87,87.95,125.92,51754,cliente1754@email.com,2026-03-25,2026-03-27,RS,38,Loja,Boleto,3
2755,Calca Jeans,246.11,128.14,117.97,51755,cliente1755@email.com,2026-02-02,2026-02-07,BA,39,Online,Pix,5
2756,Blusa Moletom,86.06,55.43,30.63,51756,cliente1756@email.com,2026-04-19,2026-04-23,SC,GG,Loja,Cartao,3
2757,Camiseta Basica,81.19,48.69,32.5,51757,cliente1757@email.com,2026-03-05,2026-03-05,RS,38,Loja,Pix,2
2758,Blusa Moletom,220.61,99.62,120.99,51758,cliente1758@email.com,2026-01-07,2026-01-10,BA,43,Loja,Cartao,5
2759,Camiseta Basica,354.26,216.07,138.19,51759,cliente1759@email.com,2026-02-28,2026-03-05,CE,42,Online,Boleto,5
2760,Tenis Corrida,231.61,101.29,130.32,51760,cliente1760@email.com,2026-01-21,2026-01-23,RS,39,Online,Boleto,5
2761,Tenis Esportivo,213.74,107.31,106.43,51761,cliente1761@email.com,2026-01-31,2026-02-02,CE,40,Loja,Cartao,4
2762,Bermuda,301.33,147.86,153.47,51762,cliente1762@email.com,2026-01-11,2026-01-14,SC,G,Loja,Pix,5
2763,Tenis Corrida,158.5,110.5,48.0,51763,cliente1763@email.com,2026-02-08,2026-02-11,CE,GG,Online,Pix,3
2764,Regata Esportiva,73.82,47.07,26.75,51764,cliente1764@email.com,2026-04-25,2026-04-26,RJ,40,Loja,Boleto,1
2765,Camiseta Basica,154.63,94.34,60.29,51765,cliente1765@email.com,2026-04-11,2026-04-16,RS,40,Online,Cartao,3
2766,Blusa Moletom,193.85,107.8,86.05,51766,cliente1766@email.com,2026-02-12,2026-02-15,RJ,42,Loja,Cartao,3
2767,Calca Jeans,353.33,143.06,210.27,51767,cliente1767@email.com,2026-01-29,2026-01-29,CE,GG,Online,Pix,4
2768,Camiseta Basica,254.88,115.57,139.31,51768,cliente1768@email.com,2026-04-12,2026-04-13,RJ,40,Loja,Cartao,2
2769,Calca Jeans,145.53,70.43,75.1,51769,cliente1769@email.com,2026-03-21,2026-03-23,PR,P,Online,Pix,1
2770,Blusa Moletom,297.01,149.46,147.55,51770,cliente1770@email.com,2026-03-12,2026-03-14,PR,G,Online,Pix,4
2771,Tenis Esportivo,136.03,75.34,60.69,51771,cliente1771@email.com,2026-01-26,2026-01-30,PE,P,Loja,Pix,2
2772,Tenis Casual,390.22,255.68,134.54,51772,cliente1772@email.com,2026-04-29,2026-05-03,PR,38,Online,Pix,5
2773,Camiseta Basica,322.09,152.69,169.4,51773,cliente1773@email.com,2026-03-04,2026-03-07,RJ,43,Loja,Cartao,5
2774,Blusa Moletom,117.1,77.17,39.93,51774,cliente1774@email.com,2026-03-31,2026-03-31,PE,41,Online,Boleto,1
